#Indent,Branch,PV,Description,Latch,Delay,Count,Filter,Guidance
0,LCLS,,,,,,,
1,BCS,,,,,,,
,,IOC:LI29:BP02:FIDUCIALRATE,,false,0,,IOC:LI29:BP02:FIDUCIALRATEFP,
,,IOC:LI29:BP02:PATTERNSTATE,,false,0,,IOC:LI29:BP02:PATTERNSTATEFP,
,,EVR:LI29:BP02:LINK,,false,0,,EVR:LI29:BP02:LINKFP,
5,EVR_IOC:LI29:CV,,,,,,,"Group Name: EVR_IOC:LI29:CV ,Summary PV: EVR_IOC:LI29:CV:STATSUMY ,"
6,IOC:LI29:CV01EVG,,,,,,,"Group Name: IOC:LI29:CV01EVG ,Summary PV: IOC:LI29:CV01EVG:STATSUMY ,"
7,EVR:LI29:CV01,,,,,,,"Group Name: EVR:LI29:CV01 ,Summary PV: EVR:LI29:CV01:STATSUMY ,"
,,IOC:LI29:CV01:FIDUCIALRATE,,false,0,,IOC:LI29:CV01:FIDUCIALRATEFP,
,,IOC:LI29:CV01:PATTERNSTATE,,false,0,,IOC:LI29:CV01:PATTERNSTATEFP,
,,EVR:LI29:CV01:LINK,,false,0,,EVR:LI29:CV01:LINKFP,
5,EVR_IOC:LI29:MC,,,,,,,"Group Name: EVR_IOC:LI29:MC ,Summary PV: EVR_IOC:LI29:MC:STATSUMY ,"
6,IOC:LI29:MC01EVG,,,,,,,"Group Name: IOC:LI29:MC01EVG ,Summary PV: IOC:LI29:MC01EVG:STATSUMY ,"
7,EVR:LI29:MC01,,,,,,,"Group Name: EVR:LI29:MC01 ,Summary PV: EVR:LI29:MC01:STATSUMY ,"
,,IOC:LI29:MC01:FIDUCIALRATE,,false,0,,IOC:LI29:MC01:FIDUCIALRATEFP,
,,IOC:LI29:MC01:PATTERNSTATE,,false,0,,IOC:LI29:MC01:PATTERNSTATEFP,
,,EVR:LI29:MC01:LINK,,false,0,,EVR:LI29:MC01:LINKFP,
4,PDU:LI29:EV01,,,,,,,"LI29 PDU ,Group Name: PDU:LI29:EV01 ,Summary PV: PDU:LI29:EV01:STATSUMY ,"
5,PDU:LI29:223DEV,,,,,,,"Group Name: PDU:LI29:223DEV ,Summary PV: PDU:LI29:223DEV:STATSUMY ,"
,,PDU:LI29:223:STATSUMY,,false,0,,PDU:LI29:223:STATSUMYFP,
5,PDU:LI29:323DEV,,,,,,,"Group Name: PDU:LI29:323DEV ,Summary PV: PDU:LI29:323DEV:STATSUMY ,"
,,PDU:LI29:323:STATSUMY,,false,0,,PDU:LI29:323:STATSUMYFP,
5,PDU:LI29:423DEV,,,,,,,"Group Name: PDU:LI29:423DEV ,Summary PV: PDU:LI29:423DEV:STATSUMY ,"
,,PDU:LI29:423:STATSUMY,,false,0,,PDU:LI29:423:STATSUMYFP,
4,EVR_CRAT:LI29:EV01,,,,,,,"Group Name: EVR_CRAT:LI29:EV01 ,Summary PV: EVR_CRAT:LI29:EV01:STATSUMY ,"
,,CRAT:LI28:EV51:STATSUMY,,false,0,,CRAT:LI28:EV51:STATSUMYFP,
3,EVNT:LI30:1,,,,,,,"LI30 event subsystem ,Group Name: EVNT:LI30:1 ,Summary PV:  EVNT:LI30:1:STATSUMY ,"
4,IOC:LI30:EV01,,,,,,,"Group Name: IOC:LI30:EV01 ,Summary PV: IOC:LI30:EV01:STATSUMY ,"
5,EVR_IOC:LI30:BP,,,,,,,"Group Name: EVR_IOC:LI30:BP ,Summary PV: EVR_IOC:LI30:BP:STATSUMY ,"
6,IOC:LI30:BP01EVG,,,,,,,"Group Name: IOC:LI30:BP01EVG ,Summary PV: IOC:LI30:BP01EVG:STATSUMY ,"
7,EVR:LI30:BP01,,,,,,,"Group Name: EVR:LI30:BP01 ,Summary PV: EVR:LI30:BP01:STATSUMY ,"
,,IOC:LI30:BP01:FIDUCIALRATE,,false,0,,IOC:LI30:BP01:FIDUCIALRATEFP,
,,IOC:LI30:BP01:PATTERNSTATE,,false,0,,IOC:LI30:BP01:PATTERNSTATEFP,
,,EVR:LI30:BP01:LINK,,false,0,,EVR:LI30:BP01:LINKFP,
6,IOC:LI30:BP02EVG,,,,,,,"Group Name: IOC:LI30:BP02EVG ,Summary PV: IOC:LI30:BP02EVG:STATSUMY ,"
7,EVR:LI30:BP02,,,,,,,"Group Name: EVR:LI30:BP02 ,Summary PV: EVR:LI30:BP02:STATSUMY ,"
,,IOC:LI30:BP02:FIDUCIALRATE,,false,0,,IOC:LI30:BP02:FIDUCIALRATEFP,
,,IOC:LI30:BP02:PATTERNSTATE,,false,0,,IOC:LI30:BP02:PATTERNSTATEFP,
,,EVR:LI30:BP02:LINK,,false,0,,EVR:LI30:BP02:LINKFP,
5,EVR_IOC:LI30:CV,,,,,,,"Group Name: EVR_IOC:LI30:CV ,Summary PV: EVR_IOC:LI30:CV:STATSUMY ,"
6,IOC:LI30:CV01EVG,,,,,,,"Group Name: IOC:LI30:CV01EVG ,Summary PV: IOC:LI30:CV01EVG:STATSUMY ,"
7,EVR:LI30:CV01,,,,,,,"Group Name: EVR:LI30:CV01 ,Summary PV: EVR:LI30:CV01:STATSUMY ,"
,,IOC:LI30:CV01:FIDUCIALRATE,,false,0,,IOC:LI30:CV01:FIDUCIALRATEFP,
,,IOC:LI30:CV01:PATTERNSTATE,,false,0,,IOC:LI30:CV01:PATTERNSTATEFP,
,,EVR:LI30:CV01:LINK,,false,0,,EVR:LI30:CV01:LINKFP,
4,PDU:LI30:EV01,,,,,,,"LI30 PDU ,Group Name: PDU:LI30:EV01 ,Summary PV: PDU:LI30:EV01:STATSUMY ,"
5,PDU:LI30:223DEV,,,,,,,"Group Name: PDU:LI30:223DEV ,Summary PV: PDU:LI30:223DEV:STATSUMY ,"
,,PDU:LI30:223:STATSUMY,,false,0,,PDU:LI30:223:STATSUMYFP,
5,PDU:LI30:323DEV,,,,,,,"Group Name: PDU:LI30:323DEV ,Summary PV: PDU:LI30:323DEV:STATSUMY ,"
,,PDU:LI30:323:STATSUMY,,false,0,,PDU:LI30:323:STATSUMYFP,
5,PDU:LI30:423DEV,,,,,,,"Group Name: PDU:LI30:423DEV ,Summary PV: PDU:LI30:423DEV:STATSUMY ,"
,,PDU:LI30:423:STATSUMY,,false,0,,PDU:LI30:423:STATSUMYFP,
5,PDU:LI30:523DEV,,,,,,,"Group Name: PDU:LI30:523DEV ,Summary PV: PDU:LI30:523DEV:STATSUMY ,"
,,PDU:LI30:523:STATSUMY,,false,0,,PDU:LI30:523:STATSUMYFP,
4,EVR_CRAT:LI30:EV01,,,,,,,"Group Name: EVR_CRAT:LI30:EV01 ,Summary PV: EVR_CRAT:LI30:EV01:STATSUMY ,"
,,CRAT:LI30:EV51:STATSUMY,,false,0,,CRAT:LI30:EV51:STATSUMYFP,
3,EVNT:BSY0:1,,,,,,,"BSY0 event subsystem ,Group Name: EVNT:BSY0:1 ,Summary PV:  EVNT:BSY0:1:STATSUMY ,"
4,EVNT:BSY0:1:CU,,,,,,,"BSY Cu EVNT ,Group Name: EVNT:BSY0:1:CU ,Summary PV: EVNT:BSY0:1:CU:STATSUMY ,"
5,EVNT:BSYH:1,,,,,,,"BSYH event subsystem ,Group Name: EVNT:BSYH:1 ,Summary PV:  EVNT:BSYH:1:STATSUMY ,"
6,IOC:BSYH:EV01,,,,,,,"Group Name: IOC:BSYH:EV01 ,Summary PV: IOC:BSYH:EV01:STATSUMY ,"
7,EVR_IOC:BSYH:BP,,,,,,,"Group Name: EVR_IOC:BSYH:BP ,Summary PV: EVR_IOC:BSYH:BP:STATSUMY ,"
8,IOC:BSY0:BP01EVG,,,,,,,"Group Name: IOC:BSY0:BP01EVG ,Summary PV: IOC:BSY0:BP01EVG:STATSUMY ,"
9,EVR:BSY0:BP01,,,,,,,"Group Name: EVR:BSY0:BP01 ,Summary PV: EVR:BSY0:BP01:STATSUMY ,"
,,IOC:BSY0:BP01:FIDUCIALRATE,,false,0,,IOC:BSY0:BP01:FIDUCIALRATEFP,
,,IOC:BSY0:BP01:PATTERNSTATE,,false,0,,IOC:BSY0:BP01:PATTERNSTATEFP,
,,EVR:BSY0:BP01:LINK,,false,0,,EVR:BSY0:BP01:LINKFP,
8,SIOC:BSYH:BP01EVG,,,,,,,"Group Name: SIOC:BSYH:BP01EVG ,Summary PV: SIOC:BSYH:BP01EVG:STATSUMY ,"
9,TPR:BSYH:BP01:0,,,,,,,"Group Name: TPR:BSYH:BP01:0 ,Summary PV: TPR:BSYH:BP01:0:STATSUMYV ,"
,,TPR:BSYH:BP01:0:RXLNKSTATUS,,false,0,,TPR:BSYH:BP01:0:RXLNKSTATUSFP,
,,TPR:BSYH:BP01:0:VERERR,,false,0,,TPR:BSYH:BP01:0:VERERRFP,
,,TPR:BSYH:BP01:0:MODE,,false,0,,TPR:BSYH:BP01:0:MODEFP,
,,TPR:BSYH:BP01:0:TCRB:MODESTAT,,false,0,,TPR:BSYH:BP01:0:TCRB:MODESTATFP,
8,SIOC:BSYH:BP02EVG,,,,,,,"Group Name: SIOC:BSYH:BP02EVG ,Summary PV: SIOC:BSYH:BP02EVG:STATSUMY ,"
9,TPR:BSYH:BP02:0,,,,,,,"Group Name: TPR:BSYH:BP02:0 ,Summary PV: TPR:BSYH:BP02:0:STATSUMY ,"
,,TPR:BSYH:BP02:0:RXLNKSTATUS,,false,0,,TPR:BSYH:BP02:0:RXLNKSTATUSFP,
,,TPR:BSYH:BP02:0:VERERR,,false,0,,TPR:BSYH:BP02:0:VERERRFP,
,,TPR:BSYH:BP02:0:MODE,,false,0,,TPR:BSYH:BP02:0:MODEFP,
,,TPR:BSYH:BP02:0:TCRB:MODESTAT,,false,0,,TPR:BSYH:BP02:0:TCRB:MODESTATFP,
8,SIOC:BSYH:BP03EVG,,,,,,,"Group Name: SIOC:BSYH:BP03EVG ,Summary PV: SIOC:BSYH:BP03EVG:STATSUMY ,"
9,TPR:BSYH:BP03:0,,,,,,,"Group Name: TPR:BSYH:BP03:0 ,Summary PV: TPR:BSYH:BP03:0:STATSUMY ,"
,,TPR:BSYH:BP03:0:RXLNKSTATUS,,false,0,,TPR:BSYH:BP03:0:RXLNKSTATUSFP,
,,TPR:BSYH:BP03:0:VERERR,,false,0,,TPR:BSYH:BP03:0:VERERRFP,
,,TPR:BSYH:BP03:0:MODE,,false,0,,TPR:BSYH:BP03:0:MODEFP,
,,TPR:BSYH:BP03:0:TCRB:MODESTAT,,false,0,,TPR:BSYH:BP03:0:TCRB:MODESTATFP,
7,EVR_IOC:BSYH:IM,,,,,,,"Group Name: EVR_IOC:BSYH:IM ,Summary PV: EVR_IOC:BSYH:IM:STATSUMY ,"
8,IOC:BSY0:IM01EVG,,,,,,,"Group Name: IOC:BSY0:IM01EVG ,Summary PV: IOC:BSY0:IM01EVG:STATSUMY ,"
9,EVR:BSY0:IM01,,,,,,,"Group Name: EVR:BSY0:IM01 ,Summary PV: EVR:BSY0:IM01:STATSUMY ,"
,,IOC:BSY0:IM01:FIDUCIALRATE,,false,0,,IOC:BSY0:IM01:FIDUCIALRATEFP,
,,IOC:BSY0:IM01:PATTERNSTATE,,false,0,,IOC:BSY0:IM01:PATTERNSTATEFP,
,,EVR:BSY0:IM01:LINK,,false,0,,EVR:BSY0:IM01:LINKFP,
7,EVR_IOC:BSYH:MP,,,,,,,"Group Name: EVR_IOC:BSYH:MP ,Summary PV: EVR_IOC:BSYH:MP:STATSUMY ,"
8,IOC:BSY0:MP01EVG,,,,,,,"Group Name: IOC:BSY0:MP01EVG ,Summary PV: IOC:BSY0:MP01EVG:STATSUMY ,"
9,EVR:BSY0:MP01,,,,,,,"Group Name: EVR:BSY0:MP01 ,Summary PV: EVR:BSY0:MP01:STATSUMY ,"
,,IOC:BSY0:MP01:FIDUCIALRATE,,false,0,,IOC:BSY0:MP01:FIDUCIALRATEFP,
,,IOC:BSY0:MP01:PATTERNSTATE,,false,0,,IOC:BSY0:MP01:PATTERNSTATEFP,
,,EVR:BSY0:MP01:LINK,,false,0,,EVR:BSY0:MP01:LINKFP,
7,EVR_IOC:BSYH:BD,,,,,,,"Group Name: EVR_IOC:BSYH:BD ,Summary PV: EVR_IOC:BSYH:BD:STATSUMY ,"
8,IOC:SYS0:BD01EVG,,,,,,,"Group Name: IOC:SYS0:BD01EVG ,Summary PV: IOC:SYS0:BD01EVG:STATSUMY ,"
9,EVR:SYS0:BD01,,,,,,,"Group Name: EVR:SYS0:BD01 ,Summary PV: EVR:SYS0:BD01:STATSUMY ,"
,,IOC:SYS0:BD01:FIDUCIALRATE,,false,0,,IOC:SYS0:BD01:FIDUCIALRATEFP,
,,IOC:SYS0:BD01:PATTERNSTATE,,false,0,,IOC:SYS0:BD01:PATTERNSTATEFP,
,,EVR:SYS0:BD01:LINK,,false,0,,EVR:SYS0:BD01:LINKFP,
7,EVR_IOC:BSYH:FB,,,,,,,"Group Name: EVR_IOC:BSYH:FB ,Summary PV: EVR_IOC:BSYH:FB:STATSUMY ,"
8,EVR:BSY0:TR01,,,,,,,"Group Name: EVR:BSY0:TR01 ,Summary PV: EVR:BSY0:TR01:STATSUMY ,"
,,SIOC:BSY0:TR01:FIDUCIALRATE,,false,0,,SIOC:BSY0:TR01:FIDUCIALRATEFP,
,,SIOC:BSY0:TR01:PATTERNSTATE,,false,0,,SIOC:BSY0:TR01:PATTERNSTATEFP,
,,EVR:BSY0:TR01:LINK,,false,0,,EVR:BSY0:TR01:LINKFP,
8,EVR:BSY0:TR02,,,,,,,"Group Name: EVR:BSY0:TR02 ,Summary PV: EVR:BSY0:TR02:STATSUMY ,"
,,SIOC:BSY0:TR02:FIDUCIALRATE,,false,0,,SIOC:BSY0:TR02:FIDUCIALRATEFP,
,,SIOC:BSY0:TR02:PATTERNSTATE,,false,0,,SIOC:BSY0:TR02:PATTERNSTATEFP,
,,EVR:BSY0:TR02:LINK,,false,0,,EVR:BSY0:TR02:LINKFP,
8,EVR:IN20:TR01,,,,,,,"Group Name: EVR:IN20:TR01 ,Summary PV: EVR:IN20:TR01:STATSUMY ,"
,,SIOC:IN20:TR01:FIDUCIALRATE,,false,0,,SIOC:IN20:TR01:FIDUCIALRATEFP,
,,SIOC:IN20:TR01:PATTERNSTATE,,false,0,,SIOC:IN20:TR01:PATTERNSTATEFP,
,,EVR:IN20:TR01:LINK,,false,0,,EVR:IN20:TR01:LINKFP,
8,EVR:IN20:TR02,,,,,,,"Group Name: EVR:IN20:TR02 ,Summary PV: EVR:IN20:TR02:STATSUMY ,"
,,SIOC:IN20:TR02:FIDUCIALRATE,,false,0,,SIOC:IN20:TR02:FIDUCIALRATEFP,
,,SIOC:IN20:TR02:PATTERNSTATE,,false,0,,SIOC:IN20:TR02:PATTERNSTATEFP,
,,EVR:IN20:TR02:LINK,,false,0,,EVR:IN20:TR02:LINKFP,
8,EVR:IN20:TR03,,,,,,,"Group Name: EVR:IN20:TR03 ,Summary PV: EVR:IN20:TR03:STATSUMY ,"
,,SIOC:IN20:TR03:FIDUCIALRATE,,false,0,,SIOC:IN20:TR03:FIDUCIALRATEFP,
,,SIOC:IN20:TR03:PATTERNSTATE,,false,0,,SIOC:IN20:TR03:PATTERNSTATEFP,
,,EVR:IN20:TR03:LINK,,false,0,,EVR:IN20:TR03:LINKFP,
8,EVR:IN20:TR04,,,,,,,"Group Name: EVR:IN20:TR04 ,Summary PV: EVR:IN10:TR04:STATSUMY ,"
,,SIOC:IN20:TR04:FIDUCIALRATE,,false,0,,SIOC:IN20:TR04:FIDUCIALRATEFP,
,,SIOC:IN20:TR04:PATTERNSTATE,,false,0,,SIOC:IN20:TR04:PATTERNSTATEFP,
,,EVR:IN20:TR04:LINK,,false,0,,EVR:IN20:TR04:LINKFP,
8,EVR:IN20:TR05,,,,,,,"Group Name: EVR:IN20:TR05 ,Summary PV: EVR:IN20:TR05:STATSUMY ,"
,,SIOC:IN20:TR05:FIDUCIALRATE,,false,0,,SIOC:IN20:TR05:FIDUCIALRATEFP,
,,SIOC:IN20:TR05:PATTERNSTATE,,false,0,,SIOC:IN20:TR05:PATTERNSTATEFP,
,,EVR:IN20:TR05:LINK,,false,0,,EVR:IN20:TR05:LINKFP,
8,EVR:LI21:TR01,,,,,,,"Group Name: EVR:LI21:TR01 ,Summary PV: EVR:LI21:TR01:STATSUMY ,"
,,SIOC:LI21:TR01:FIDUCIALRATE,,false,0,,SIOC:LI21:TR01:FIDUCIALRATEFP,
,,SIOC:LI21:TR01:PATTERNSTATE,,false,0,,SIOC:LI21:TR01:PATTERNSTATEFP,
,,EVR:LI21:TR01:LINK,,false,0,,EVR:LI21:TR01:LINKFP,
8,EVR:LI21:TR02,,,,,,,"Group Name: EVR:LI21:TR02 ,Summary PV: EVR:LI21:TR02:STATSUMY ,"
,,SIOC:LI21:TR02:FIDUCIALRATE,,false,0,,SIOC:LI21:TR02:FIDUCIALRATEFP,
,,SIOC:LI21:TR02:PATTERNSTATE,,false,0,,SIOC:LI21:TR02:PATTERNSTATEFP,
,,EVR:LI21:TR02:LINK,,false,0,,EVR:LI21:TR02:LINKFP,
8,EVR:LI24:TR01,,,,,,,"Group Name: EVR:LI24:TR01 ,Summary PV: EVR:LI24:TR01:STATSUMY ,"
,,SIOC:LI24:TR01:FIDUCIALRATE,,false,0,,SIOC:LI24:TR01:FIDUCIALRATEFP,
,,SIOC:LI24:TR01:PATTERNSTATE,,false,0,,SIOC:LI24:TR01:PATTERNSTATEFP,
,,EVR:LI24:TR01:LINK,,false,0,,EVR:LI24:TR01:LINKFP,
8,EVR:LI28:TR01,,,,,,,"Group Name: EVR:LI28:TR01 ,Summary PV: EVR:LI28:TR01:STATSUMY ,"
,,SIOC:LI28:TR01:FIDUCIALRATE,,false,0,,SIOC:LI28:TR01:FIDUCIALRATEFP,
,,SIOC:LI28:TR01:PATTERNSTATE,,false,0,,SIOC:LI28:TR01:PATTERNSTATEFP,
,,EVR:LI28:TR01:LINK,,false,0,,EVR:LI28:TR01:LINKFP,
8,EVR:LTUH:TR01,,,,,,,"Group Name: EVR:LTUH:TR01 ,Summary PV: EVR:LTUH:TR01:STATSUMY ,"
,,SIOC:LTUH:TR01:FIDUCIALRATE,,false,0,,SIOC:LTUH:TR01:FIDUCIALRATEFP,
,,SIOC:LTUH:TR01:PATTERNSTATE,,false,0,,SIOC:LTUH:TR01:PATTERNSTATEFP,
,,EVR:LTUH:TR01:LINK,,false,0,,EVR:LTUH:TR01:LINKFP,
8,EVR:LTUH:TR02,,,,,,,"Group Name: EVR:LTUH:TR02 ,Summary PV: EVR:LTUH:TR02:STATSUMY ,"
,,SIOC:LTUH:TR02:FIDUCIALRATE,,false,0,,SIOC:LTUH:TR02:FIDUCIALRATEFP,
,,SIOC:LTUH:TR02:PATTERNSTATE,,false,0,,SIOC:LTUH:TR02:PATTERNSTATEFP,
,,EVR:LTUH:TR02:LINK,,false,0,,EVR:LTUH:TR02:LINKFP,
8,EVR:LTUH:TR03,,,,,,,"Group Name: EVR:LTUH:TR03 ,Summary PV: EVR:LTUH:TR03:STATSUMY ,"
,,SIOC:LTUH:TR03:FIDUCIALRATE,,false,0,,SIOC:LTUH:TR03:FIDUCIALRATEFP,
,,SIOC:LTUH:TR03:PATTERNSTATE,,false,0,,SIOC:LTUH:TR03:PATTERNSTATEFP,
,,EVR:LTUH:TR03:LINK,,false,0,,EVR:LTUH:TR03:LINKFP,
8,EVR:SYS0:GN01,,,,,,,"Group Name: EVR:SYS0:GN01 ,Summary PV: EVR:SYS0:GN01:STATSUMY ,"
,,SIOC:SYS0:GN01:FIDUCIALRATE,,false,0,,SIOC:SYS0:GN01:FIDUCIALRATEFP,
,,SIOC:SYS0:GN01:PATTERNSTATE,,false,0,,SIOC:SYS0:GN01:PATTERNSTATEFP,
,,EVR:SYS0:GN01:LINK,,false,0,,EVR:SYS0:GN01:LINKFP,
8,EVR:SYS0:LG01,,,,,,,"Group Name: EVR:SYS0:LG01 ,Summary PV: EVR:SYS0:LG01:STATSUMY ,"
,,SIOC:SYS0:LG01:FIDUCIALRATE,,false,0,,SIOC:SYS0:LG01:FIDUCIALRATEFP,
,,SIOC:SYS0:LG01:PATTERNSTATE,,false,0,,SIOC:SYS0:LG01:PATTERNSTATEFP,
,,EVR:SYS0:LG01:LINK,,false,0,,EVR:SYS0:LG01:LINKFP,
8,EVR:UNDH:TR01,,,,,,,"Group Name: EVR:UNDH:TR01 ,Summary PV: EVR:UNDH:TR01:STATSUMY ,"
,,SIOC:UNDH:TR01:FIDUCIALRATE,,false,0,,SIOC:UNDH:TR01:FIDUCIALRATEFP,
,,SIOC:UNDH:TR01:PATTERNSTATE,,false,0,,SIOC:UNDH:TR01:PATTERNSTATEFP,
,,EVR:UNDH:TR01:LINK,,false,0,,EVR:UNDH:TR01:LINKFP,
8,EVR:UNDH:TR02,,,,,,,"Group Name: EVR:UNDH:TR02 ,Summary PV: EVR:UNDH:TR02:STATSUMY ,"
,,SIOC:UNDH:TR02:FIDUCIALRATE,,false,0,,SIOC:UNDH:TR02:FIDUCIALRATEFP,
,,SIOC:UNDH:TR02:PATTERNSTATE,,false,0,,SIOC:UNDH:TR02:PATTERNSTATEFP,
,,EVR:UNDH:TR02:LINK,,false,0,,EVR:UNDH:TR02:LINKFP,
7,EVR_IOC:BSYH:MPS,,,,,,,"Group Name: EVR_IOC:BSYH:MPS ,Summary PV: EVR_IOC:BSYH:MPS:STATSUMY ,"
8,SIOC:BSYH:MP01EVG,,,,,,,"Group Name: SIOC:BSYH:MP01EVG ,Summary PV: SIOC:BSYH:MP01EVG:STATSUMY ,"
9,TPR:BSYH:MP01:0,,,,,,,"Group Name: TPR:BSYH:MP01:0 ,Summary PV: TPR:BSYH:MP01:0:STATSUMY ,"
,,TPR:BSYH:MP01:0:RXLNKSTATUS,,false,0,,TPR:BSYH:MP01:0:RXLNKSTATUSFP,
,,TPR:BSYH:MP01:0:VERERR,,false,0,,TPR:BSYH:MP01:0:VERERRFP,
,,TPR:BSYH:MP01:0:MODE,,false,0,,TPR:BSYH:MP01:0:MODEFP,
,,TPR:BSYH:MP01:0:TCRB:MODESTAT,,false,0,,TPR:BSYH:MP01:0:TCRB:MODESTATFP,
,,TPR:BSYH:MP01:0:TCRB:MODE,,false,0,,TPR:BSYH:MP01:0:TCRB:MODEFP,
8,SIOC:BSYH:MP02EVG,,,,,,,"Group Name: SIOC:BSYH:MP02EVG ,Summary PV: SIOC:BSYH:MP02EVG:STATSUMY ,"
9,TPR:BSYH:MP02:0,,,,,,,"Group Name: TPR:BSYH:MP02:0 ,Summary PV: TPR:BSYH:MP02:0:STATSUMY ,"
,,TPR:BSYH:MP02:0:RXLNKSTATUS,,false,0,,TPR:BSYH:MP02:0:RXLNKSTATUSFP,
,,TPR:BSYH:MP02:0:VERERR,,false,0,,TPR:BSYH:MP02:0:VERERRFP,
,,TPR:BSYH:MP02:0:MODE,,false,0,,TPR:BSYH:MP02:0:MODEFP,
,,TPR:BSYH:MP02:0:TCRB:MODESTAT,,false,0,,TPR:BSYH:MP02:0:TCRB:MODESTATFP,
,,TPR:BSYH:MP02:0:TCRB:MODE,,false,0,,TPR:BSYH:MP02:0:TCRB:MODEFP,
8,SIOC:BSYH:MP03EVG,,,,,,,"Group Name: SIOC:BSYH:MP03EVG ,Summary PV: SIOC:BSYH:MP03EVG:STATSUMY ,"
9,TPR:BSYH:MP03:0,,,,,,,"Group Name: TPR:BSYH:MP03:0 ,Summary PV: TPR:BSYH:MP03:0:STATSUMY ,"
,,TPR:BSYH:MP03:0:RXLNKSTATUS,,false,0,,TPR:BSYH:MP03:0:RXLNKSTATUSFP,
,,TPR:BSYH:MP03:0:VERERR,,false,0,,TPR:BSYH:MP03:0:VERERRFP,
,,TPR:BSYH:MP03:0:MODE,,false,0,,TPR:BSYH:MP03:0:MODEFP,
,,TPR:BSYH:MP03:0:TCRB:MODESTAT,,false,0,,TPR:BSYH:MP03:0:TCRB:MODESTATFP,
,,TPR:BSYH:MP03:0:TCRB:MODE,,false,0,,TPR:BSYH:MP03:0:TCRB:MODEFP,
6,EVR_CRAT:BSYH:EV01,,,,,,,"Group Name: EVR_CRAT:BSYH:EV01 ,Summary PV: EVR_CRAT:BSYH:EV01:STATSUMY ,"
,,CRAT:BSY0:EV51:STATSUMY,,false,0,,CRAT:BSY0:EV51:STATSUMYFP,
,,CRAT:LI30:EV51:STATSUMY,,false,0,,CRAT:LI30:EV51:STATSUMYFP,
5,EVNT:BSYS:1,,,,,,,"BSYS event subsystem ,Group Name: EVNT:BSYS:1 ,Summary PV:  EVNT:BSYS:1:STATSUMY ,"
6,IOC:BSYS:EV01,,,,,,,"Group Name: IOC:BSYS:EV01 ,Summary PV: IOC:BSYS:EV01:STATSUMY ,"
7,EVR_IOC:BSYS:BP,,,,,,,"Group Name: EVR_IOC:BSYS:BP ,Summary PV: EVR_IOC:BSYS:BP:STATSUMY ,"
8,SIOC:BSYS:BP01EVG,,,,,,,"Group Name: SIOC:BSYS:BP01EVG ,Summary PV: SIOC:BSYS:BP01EVG:STATSUMY ,"
9,TPR:BSYS:BP01:0,,,,,,,"Group Name: TPR:BSYS:BP01:0 ,Summary PV: TPR:BSYS:BP01:0:STATSUMY ,"
,,TPR:BSYS:BP01:0:RXLNKSTATUS,,false,0,,TPR:BSYS:BP01:0:RXLNKSTATUSFP,
,,TPR:BSYS:BP01:0:VERERR,,false,0,,TPR:BSYS:BP01:0:VERERRFP,
,,TPR:BSYS:BP01:0:MODE,,false,0,,TPR:BSYS:BP01:0:MODEFP,
,,TPR:BSYS:BP01:0:TCRB:MODESTAT,,false,0,,TPR:BSYS:BP01:0:TCRB:MODESTATFP,
7,EVR_IOC:BSYS:MPS,,,,,,,"Group Name: EVR_IOC:BSYS:MPS ,Summary PV: EVR_IOC:BSYS:MPS:STATSUMY ,"
8,SIOC:BSYS:MP01EVG,,,,,,,"Group Name: SIOC:BSYS:MP01EVG ,Summary PV: SIOC:BSYS:MP01EVG:STATSUMY ,"
9,TPR:BSYS:MP01:0,,,,,,,"Group Name: TPR:BSYS:MP01:0 ,Summary PV: TPR:BSYS:MP01:0:STATSUMY ,"
,,TPR:BSYS:MP01:0:RXLNKSTATUS,,false,0,,TPR:BSYS:MP01:0:RXLNKSTATUSFP,
,,TPR:BSYS:MP01:0:VERERR,,false,0,,TPR:BSYS:MP01:0:VERERRFP,
,,TPR:BSYS:MP01:0:MODE,,false,0,,TPR:BSYS:MP01:0:MODEFP,
,,TPR:BSYS:MP01:0:TCRB:MODESTAT,,false,0,,TPR:BSYS:MP01:0:TCRB:MODESTATFP,
,,TPR:BSYS:MP01:0:TCRB:MODE,,false,0,,TPR:BSYS:MP01:0:TCRB:MODEFP,
8,SIOC:BSYS:MP02EVG,,,,,,,"Group Name: SIOC:BSYS:MP02EVG ,Summary PV: SIOC:BSYS:MP02EVG:STATSUMY ,"
9,TPR:BSYS:MP02:0,,,,,,,"Group Name: TPR:BSYS:MP02:0 ,Summary PV: TPR:BSYS:MP02:0:STATSUMY ,"
,,TPR:BSYS:MP02:0:RXLNKSTATUS,,false,0,,TPR:BSYS:MP02:0:RXLNKSTATUSFP,
,,TPR:BSYS:MP02:0:VERERR,,false,0,,TPR:BSYS:MP02:0:VERERRFP,
,,TPR:BSYS:MP02:0:MODE,,false,0,,TPR:BSYS:MP02:0:MODEFP,
,,TPR:BSYS:MP02:0:TCRB:MODESTAT,,false,0,,TPR:BSYS:MP02:0:TCRB:MODESTATFP,
,,TPR:BSYS:MP02:0:TCRB:MODE,,false,0,,TPR:BSYS:MP02:0:TCRB:MODEFP,
8,SIOC:BSYS:MP03EVG,,,,,,,"Group Name: SIOC:BSYS:MP03EVG ,Summary PV: SIOC:BSYS:MP03EVG:STATSUMY ,"
